Fecha,TRM,TRM_MA_30,TRM_MA_90
2017-08-21,2994.39,2990.0443333333333,2986.195888888889
2017-08-22,2994.39,2989.4983333333334,2987.193444444444
2017-08-23,2986.83,2988.7003333333337,2988.0994444444445
2017-08-24,2986.88,2987.4739999999997,2988.935222222223
2017-08-25,2972.98,2985.6883333333335,2989.5964444444444
2017-08-26,2933.96,2982.613,2989.824111111111
2017-08-27,2933.96,2980.313666666667,2990.0517777777777
2017-08-28,2933.96,2978.271333333333,2990.279444444445
2017-08-29,2934.23,2976.238,2990.4328888888886
2017-08-30,2940.35,2974.4086666666667,2990.6478888888882
2017-08-31,2937.09,2972.392,2991.1074444444444
2017-09-01,2948.09,2971.5606666666667,2991.7004444444447
2017-09-02,2936.07,2970.6076666666663,2992.1598888888884
2017-09-03,2936.07,2969.992,2992.619333333333
2017-09-04,2936.07,2968.7146666666663,2993.0662222222218
2017-09-05,2936.07,2967.4373333333333,2993.536333333333
2017-09-06,2923.49,2965.740666666666,2993.7184444444442
2017-09-07,2919.5,2963.9109999999996,2993.7148888888887
2017-09-08,2907.96,2961.0223333333333,2993.5857777777783
2017-09-09,2909.15,2957.6226666666666,2993.4698888888893
2017-09-10,2909.15,2954.766,2993.354
2017-09-11,2909.15,2952.238,2993.1312222222223
2017-09-12,2916.1,2949.9416666666666,2992.9419999999996
2017-09-13,2923.03,2947.8763333333336,2992.922888888889
2017-09-14,2909.52,2945.9756666666667,2992.4305555555557
2017-09-15,2905.98,2943.685,2991.8116666666674
2017-09-16,2897.83,2941.3686666666667,2991.102222222222
2017-09-17,2897.83,2938.6286666666665,2990.3927777777776
2017-09-18,2897.83,2935.4100000000003,2989.6833333333334
2017-09-19,2906.06,2932.4656666666665,2988.3114444444445
2017-09-20,2904.6,2929.4726666666666,2986.6525555555554
2017-09-21,2893.18,2926.099,2985.067555555555
2017-09-22,2913.96,2923.6699999999996,2983.992888888889
2017-09-23,2900.73,2920.7983333333336,2982.771222222222
2017-09-24,2900.73,2918.39,2981.549555555556
2017-09-25,2900.73,2917.2823333333336,2980.327888888889
2017-09-26,2924.57,2916.9693333333335,2979.208888888889
2017-09-27,2930.7,2916.860666666667,2978.176222222223
2017-09-28,2940.66,2917.075,2977.0917777777777
2017-09-29,2941.07,2917.099,2975.876666666667
2017-09-30,2936.67,2917.085,2974.612666666666
2017-10-01,2936.67,2916.704333333333,2973.3486666666668
2017-10-02,2936.67,2916.7243333333336,2972.0846666666666
2017-10-03,2949.33,2917.166333333333,2970.9613333333336
2017-10-04,2953.81,2917.757666666667,2969.6822222222227
2017-10-05,2945.59,2918.075,2968.1422222222222
2017-10-06,2926.82,2918.186,2966.2996666666663
2017-10-07,2942.19,2918.9423333333334,2964.627888888889
2017-10-08,2942.19,2920.0833333333335,2962.956111111111
2017-10-09,2942.19,2921.184666666667,2961.565666666667
2017-10-10,2942.19,2922.286,2960.170777777778
2017-10-11,2947.06,2923.549666666667,2959.0014444444446
2017-10-12,2953.77,2924.8053333333332,2958.003333333334
2017-10-13,2949.69,2925.694,2957.2270000000008
2017-10-14,2932.05,2926.4449999999997,2956.254666666667
2017-10-15,2932.05,2927.314,2955.282333333333
2017-10-16,2932.05,2928.4546666666665,2954.1873333333333
2017-10-17,2932.05,2929.595333333333,2953.2849999999994
2017-10-18,2944.27,2931.143333333333,2952.5546666666664
2017-10-19,2935.66,2932.1299999999997,2951.7286666666664
2017-10-20,2921.92,2932.7073333333333,2950.741444444445
2017-10-21,2936.66,2934.1566666666668,2949.918
2017-10-22,2936.66,2934.9133333333334,2949.094555555556
2017-10-23,2936.66,2936.111,2948.1277777777777
2017-10-24,2947.69,2937.6763333333333,2947.2515555555556
2017-10-25,2971.36,2940.0306666666665,2946.642
2017-10-26,2989.39,2942.191333333333,2946.4914444444444
2017-10-27,3008.8,2944.7946666666667,2946.6422222222222
2017-10-28,3009.85,2947.101,2946.8046666666673
2017-10-29,3009.85,2949.3936666666664,2946.967111111111
2017-10-30,3009.85,2951.833,2947.103333333333
2017-10-31,3011.44,2954.3253333333337,2947.5301111111107
2017-11-01,3039.19,2957.7426666666665,2948.358222222222
2017-11-02,3038.56,2960.717,2949.291777777777
2017-11-03,3054.38,2964.069333333333,2950.1805555555557
2017-11-04,3055.57,2967.735333333333,2951.0825555555557
2017-11-05,3055.57,2972.0270000000005,2951.9845555555553
2017-11-06,3055.57,2975.8063333333334,2952.8865555555553
2017-11-07,3055.57,2979.585666666667,2953.563777777778
2017-11-08,3026.94,2982.410666666666,2953.739333333334
2017-11-09,3017.78,2984.9303333333332,2953.9941111111107
2017-11-10,3015.52,2987.2123333333334,2954.3333333333335
2017-11-11,3004.88,2988.9159999999997,2954.5543333333335
2017-11-12,3004.88,2990.755666666667,2954.7753333333335
2017-11-13,3004.88,2993.1833333333334,2955.2013333333334
2017-11-14,3004.88,2995.611,2955.5366666666673
2017-11-15,3016.7,2998.4326666666666,2956.0853333333334
2017-11-16,3023.88,3001.4936666666667,2956.572555555555
2017-11-17,3015.79,3003.8776666666668,2956.8103333333333
2017-11-18,3003.19,3006.1286666666665,2956.9081111111113
2017-11-19,3003.19,3008.837666666667,2957.0058888888893
2017-11-20,3003.19,3011.0553333333332,2957.103666666667
2017-11-21,3011.32,3013.544,2957.375777777778
2017-11-22,3001.07,3015.691,2957.533444444444
2017-11-23,2982.73,3016.859,2957.641777777778
2017-11-24,2982.73,3017.2380000000003,2958.183666666667
2017-11-25,2976.39,3016.8046666666673,2958.655111111111
2017-11-26,2976.39,3015.7243333333336,2959.1265555555556
2017-11-27,2976.39,3014.609,2959.595
2017-11-28,2986.84,3013.842,2960.111555555556
2017-11-29,3003.94,3013.645,2960.8543333333337
2017-11-30,3006.09,3013.4666666666667,2961.4987777777774
2017-12-01,3006.04,3012.361666666666,2962.2762222222227
2017-12-02,3005.76,3011.2683333333334,2963.050555555556
2017-12-03,3005.76,3009.6476666666667,2963.824888888889
2017-12-04,3005.76,3007.987333333333,2964.599222222222
2017-12-05,2993.49,3005.9179999999997,2965.377
2017-12-06,2996.53,3003.95,2966.232888888889
2017-12-07,3007.07,3002.3333333333335,2967.3341111111113
2017-12-08,3016.18,3001.974666666667,2968.523333333333
2017-12-09,3016.18,3001.921333333333,2969.712555555556
2017-12-10,3016.18,3001.9433333333336,2970.9017777777776
2017-12-11,3016.18,3002.32,2972.0137777777777
2017-12-12,3013.99,3002.6236666666664,2973.024444444444
2017-12-13,3029.75,3003.4526666666666,2974.360333333334
2017-12-14,3015.41,3003.8036666666667,2975.576222222222
2017-12-15,2999.07,3003.2160000000003,2976.7011111111115
2017-12-16,2996.61,3002.307,2977.7986666666666
2017-12-17,2996.61,3001.6676666666667,2978.896222222222
2017-12-18,2996.61,3001.4483333333333,2979.9023333333334
2017-12-19,2975.59,3000.5283333333336,2980.6911111111112
2017-12-20,2972.05,2999.490333333333,2981.5674444444444
2017-12-21,2965.77,2997.972,2982.143111111111
2017-12-22,2963.58,2996.722333333333,2982.8414444444447
2017-12-23,2962.14,2996.036,2983.5237777777775
2017-12-24,2962.14,2995.349666666667,2984.206111111111
2017-12-25,2962.14,2994.874666666666,2984.6235555555554
2017-12-26,2962.14,2994.3996666666662,2984.972888888889
2017-12-27,2962.26,2993.9286666666667,2985.212888888889
2017-12-28,2971.63,2993.4216666666666,2985.552444444445
2017-12-29,2984.0,2992.7569999999996,2986.078333333334
2017-12-30,2984.0,2992.0206666666663,2986.6042222222222
2017-12-31,2984.0,2991.286,2987.1301111111115
2018-01-01,2984.0,2990.5606666666663,2987.5153333333333
2018-01-02,2984.0,2989.8353333333334,2987.8507777777777
2018-01-03,2940.94,2987.6746666666663,2987.799111111111
2018-01-04,2908.68,2984.847666666667,2987.597555555556
2018-01-05,2885.76,2981.1553333333336,2986.970555555555
2018-01-06,2898.32,2977.5303333333336,2986.4831111111107
2018-01-07,2898.32,2973.601666666667,2985.9956666666667
2018-01-08,2898.32,2969.6730000000002,2985.5082222222222
2018-01-09,2898.32,2965.7443333333335,2984.9666666666667
2018-01-10,2914.37,2962.3506666666663,2984.5288888888886
2018-01-11,2895.69,2958.4073333333336,2983.9288888888887
2018-01-12,2865.79,2952.9420000000005,2983.1926666666664
2018-01-13,2855.86,2947.623666666667,2982.3461111111114
2018-01-14,2855.86,2942.85,2981.4995555555556
2018-01-15,2855.86,2938.1583333333338,2980.6530000000002
2018-01-16,2855.86,2933.466666666667,2979.6706666666664
2018-01-17,2868.03,2929.180666666667,2978.9192222222227
2018-01-18,2851.13,2925.0319999999997,2978.132666666667
2018-01-19,2836.85,2920.5253333333335,2977.023666666667
2018-01-20,2851.75,2916.724666666667,2976.080222222222
2018-01-21,2851.75,2912.9970000000003,2975.1367777777778
2018-01-22,2851.75,2909.3173333333334,2974.070777777778
2018-01-23,2854.2,2905.7193333333335,2972.7690000000002
2018-01-24,2858.5,2902.264666666667,2971.3146666666667
2018-01-25,2820.53,2897.5443333333333,2969.2227777777775
2018-01-26,2783.13,2891.5733333333333,2966.7036666666663
2018-01-27,2805.12,2886.023,2964.4288888888887
2018-01-28,2805.12,2880.060333333334,2962.154111111112
2018-01-29,2805.12,2874.097666666667,2959.861666666667
2018-01-30,2842.67,2869.3866666666668,2957.6781111111113
2018-01-31,2844.14,2864.724666666667,2955.5178888888895
2018-02-01,2835.05,2859.759666666667,2953.080888888889
2018-02-02,2806.67,2855.284,2950.3153333333335
2018-02-03,2832.13,2852.7323333333334,2947.8326666666667
2018-02-04,2832.13,2850.9446666666668,2945.35
2018-02-05,2832.13,2848.7383333333332,2942.867333333333
2018-02-06,2843.6,2846.9143333333336,2940.830222222222
2018-02-07,2844.83,2845.131333333333,2938.9085555555557
2018-02-08,2830.89,2842.883666666667,2936.8571111111114
2018-02-09,2862.78,2841.164,2935.278222222222
2018-02-10,2908.7,2841.597666666667,2934.209555555555
2018-02-11,2908.7,2843.028,2933.1408888888886
2018-02-12,2908.7,2844.789333333333,2932.072222222222
2018-02-13,2904.29,2846.4036666666666,2930.8232222222223
2018-02-14,2904.71,2848.0319999999997,2929.499111111111
2018-02-15,2895.79,2849.363,2928.1657777777777
2018-02-16,2851.74,2848.8199999999997,2926.483
2018-02-17,2853.16,2848.887666666667,2924.816
2018-02-18,2853.16,2849.4313333333334,2923.1490000000003
2018-02-19,2853.16,2849.478333333333,2921.391666666667
2018-02-20,2853.16,2849.525333333333,2919.748222222222
2018-02-21,2862.01,2849.8673333333336,2918.4068888888887
2018-02-22,2877.94,2850.6586666666667,2917.2425555555556
2018-02-23,2877.04,2851.2766666666666,2916.1386666666663
2018-02-24,2849.59,2852.2453333333333,2914.7297777777776
2018-02-25,2849.59,2854.4606666666664,2913.320888888889
2018-02-26,2849.59,2855.943,2911.795888888889
2018-02-27,2849.91,2857.4359999999997,2910.0844444444447
2018-02-28,2855.93,2859.1296666666667,2908.416
2018-03-01,2867.94,2859.972,2906.8815555555557
2018-03-02,2879.05,2861.135666666667,2905.4736666666668
2018-03-03,2879.15,2862.605666666667,2904.0668888888886
2018-03-04,2879.15,2865.0216666666665,2902.6601111111113
2018-03-05,2879.15,2866.589,2901.389666666667
2018-03-06,2859.09,2867.487666666667,2899.8625555555554
2018-03-07,2845.05,2867.9183333333335,2898.0623333333333
2018-03-08,2858.88,2868.427666666666,2896.3145555555557
2018-03-09,2871.36,2869.312,2894.7054444444448
2018-03-10,2866.93,2870.513333333334,2893.0471111111115
2018-03-11,2866.93,2870.651666666666,2891.3887777777777
2018-03-12,2866.93,2869.2593333333334,2889.7547777777777
2018-03-13,2851.84,2867.364,2887.778
2018-03-14,2848.38,2865.3533333333335,2885.922111111111
2018-03-15,2845.76,2863.402333333333,2884.2186666666666
2018-03-16,2850.04,2861.5800000000004,2882.590111111111
2018-03-17,2852.48,2860.1363333333334,2880.9886666666666
2018-03-18,2852.48,2860.161,2879.387222222222
2018-03-19,2852.48,2860.1383333333333,2878.0193333333336
2018-03-20,2852.48,2860.1156666666666,2876.6907777777774
2018-03-21,2866.92,2860.5743333333335,2875.5924444444445
2018-03-22,2850.69,2860.492,2874.338111111111
2018-03-23,2857.88,2860.354333333333,2873.179666666667
2018-03-24,2849.01,2859.3900000000003,2871.922666666667
2018-03-25,2849.01,2858.4556666666667,2870.6656666666668
2018-03-26,2849.01,2858.436333333333,2869.408666666667
2018-03-27,2816.33,2857.3276666666666,2867.787222222222
2018-03-28,2780.04,2855.0093333333334,2865.6584444444447
2018-03-29,2780.47,2852.694666666667,2863.397
2018-03-30,2780.47,2850.1793333333335,2861.1355555555556
2018-03-31,2780.47,2847.2636666666667,2858.8741111111112
2018-04-01,2780.47,2843.9776666666667,2856.612666666667
2018-04-02,2780.47,2840.688333333333,2854.3512222222225
2018-04-03,2792.96,2837.8153333333335,2852.707
2018-04-04,2778.27,2834.4526666666666,2851.258
2018-04-05,2791.57,2832.2019999999998,2850.2114444444446
2018-04-06,2787.36,2830.279,2848.9785555555554
2018-04-07,2791.88,2828.045666666667,2847.795888888889
2018-04-08,2791.88,2825.3963333333336,2846.6132222222222
2018-04-09,2791.88,2822.8946666666666,2845.4305555555557
2018-04-10,2781.95,2820.062,2843.9592222222223
2018-04-11,2767.82,2816.758333333333,2842.5384444444444
2018-04-12,2733.24,2812.8050000000003,2841.065666666667
2018-04-13,2710.03,2808.1933333333336,2839.4453333333336
2018-04-14,2705.34,2803.512666666667,2837.7728888888887
2018-04-15,2705.34,2798.6893333333333,2836.1004444444447
2018-04-16,2705.34,2793.7846666666665,2834.428
2018-04-17,2726.47,2789.5843333333332,2832.855111111111
2018-04-18,2725.66,2785.3570000000004,2831.461
2018-04-19,2705.64,2780.4623333333334,2830.003111111111
2018-04-20,2724.47,2775.714,2828.588888888889
2018-04-21,2757.96,2772.623,2827.546777777778
2018-04-22,2757.96,2769.2923333333333,2826.5046666666667
2018-04-23,2757.96,2766.2573333333335,2825.4353333333333
2018-04-24,2799.45,2764.6053333333334,2824.7792222222224
2018-04-25,2785.22,2762.479,2824.386888888889
2018-04-26,2820.29,2762.611,2824.7997777777778
2018-04-27,2812.83,2763.7039999999997,2824.8854444444446
2018-04-28,2806.28,2764.5643333333333,2824.8983333333335
2018-04-29,2806.28,2765.4246666666663,2824.9112222222225
2018-04-30,2806.28,2766.2849999999994,2824.5068888888886
2018-05-01,2809.92,2767.266666666667,2824.126666666667
2018-05-02,2809.92,2768.248333333334,2823.847444444444
2018-05-03,2831.99,2769.5493333333334,2824.128777777778
2018-05-04,2857.85,2772.2019999999998,2824.4145555555556
2018-05-05,2843.41,2773.9300000000003,2824.539888888889
2018-05-06,2843.41,2775.798333333333,2824.6652222222224
2018-05-07,2843.41,2777.516,2824.663111111111
2018-05-08,2817.2,2778.36,2824.356111111111
2018-05-09,2866.0,2780.8306666666667,2824.746222222222
2018-05-10,2859.51,2783.416,2824.7098888888886
2018-05-11,2822.37,2785.2343333333333,2823.750666666667
2018-05-12,2824.05,2788.2613333333334,2822.810111111111
2018-05-13,2824.05,2792.062,2821.8695555555555
2018-05-14,2824.05,2796.019,2820.978
2018-05-15,2824.05,2799.976,2820.081777777778
2018-05-16,2889.87,2806.127,2820.016
2018-05-17,2865.37,2810.757,2820.1674444444443
2018-05-18,2886.23,2816.1093333333333,2820.534888888889
2018-05-19,2925.67,2823.4436666666666,2821.3405555555555
2018-05-20,2925.67,2830.150333333333,2822.146222222222
2018-05-21,2925.67,2835.740666666666,2822.9518888888892
2018-05-22,2897.37,2840.387666666667,2823.344777777778
2018-05-23,2851.42,2843.5029999999997,2823.0501111111107
2018-05-24,2863.24,2845.6293333333333,2822.896777777778
2018-05-25,2863.12,2848.226,2823.0471111111115
2018-05-26,2887.16,2850.4550000000004,2823.4645555555553
2018-05-27,2887.16,2852.9326666666666,2823.882
2018-05-28,2887.16,2855.6286666666665,2824.295888888889
2018-05-29,2887.16,2858.324666666667,2824.6428888888886
2018-05-30,2893.82,2861.2426666666665,2824.930444444444
2018-05-31,2879.32,2863.556,2824.9334444444444
2018-06-01,2889.32,2866.202666666666,2825.0464444444447
2018-06-02,2868.22,2867.4103333333333,2824.925
2018-06-03,2868.22,2867.756,2824.8035555555557
2018-06-04,2868.22,2868.5829999999996,2824.9049999999997
2018-06-05,2868.22,2869.4100000000003,2825.162444444444
2018-06-06,2865.37,2870.142,2825.2345555555557
2018-06-07,2828.42,2870.5160000000005,2824.7574444444444
2018-06-08,2835.78,2869.508666666667,2824.411333333333
2018-06-09,2855.8,2869.3849999999998,2824.2876666666666
2018-06-10,2855.8,2870.499333333333,2824.164
2018-06-11,2855.8,2871.5576666666666,2824.208
2018-06-12,2855.8,2872.616,2824.290444444445
2018-06-13,2857.11,2873.7180000000003,2824.4165555555555
2018-06-14,2859.17,2874.8886666666667,2824.518
2018-06-15,2859.78,2873.885666666667,2824.599111111111
2018-06-16,2890.06,2874.7086666666664,2825.016666666667
2018-06-17,2890.06,2874.836333333333,2825.434222222222
2018-06-18,2890.06,2873.6493333333337,2825.851777777778
2018-06-19,2919.14,2873.431666666667,2826.4320000000002
2018-06-20,2931.78,2873.6353333333336,2827.333
2018-06-21,2916.49,2874.2726666666663,2827.984222222222
2018-06-22,2944.82,2877.386,2829.048777777778
2018-06-23,2918.22,2879.2186666666666,2829.817777777778
2018-06-24,2918.22,2881.0553333333332,2830.5867777777776
2018-06-25,2918.22,2882.0906666666665,2831.718888888889
2018-06-26,2927.67,2883.4410000000003,2833.359222222222
2018-06-27,2924.1,2884.6723333333334,2834.955111111111
2018-06-28,2934.91,2886.264,2836.6711111111113
2018-06-29,2945.09,2887.973,2838.500222222222
2018-06-30,2930.8,2889.689,2840.1705555555554
2018-07-01,2930.8,2891.071666666667,2841.840888888889
2018-07-02,2930.8,2893.157666666667,2843.372444444444
2018-07-03,2930.8,2895.2436666666667,2845.0672222222224
2018-07-04,2909.83,2896.6306666666665,2846.3812222222223
2018-07-05,2909.83,2898.0176666666666,2847.742
2018-07-06,2885.53,2898.6896666666667,2848.782555555556
2018-07-07,2867.94,2900.0069999999996,2849.6276666666668
2018-07-08,2867.94,2901.0789999999997,2850.4727777777775
2018-07-09,2867.94,2901.483666666667,2851.428222222222
2018-07-10,2881.09,2902.326666666667,2852.686777777778
2018-07-11,2872.62,2902.887333333333,2854.2354444444445
2018-07-12,2880.1,2903.697333333333,2856.125111111111
2018-07-13,2882.02,2904.527666666667,2858.088222222222
2018-07-14,2861.7,2904.612,2859.8255555555556
2018-07-15,2861.7,2904.676,2861.562888888889
2018-07-16,2861.7,2903.730666666667,2863.0654444444444
2018-07-17,2868.96,2903.0273333333334,2864.6576666666665
2018-07-18,2878.28,2902.634666666667,2866.575888888889
2018-07-19,2876.93,2901.227666666666,2868.269888888889
2018-07-20,2883.81,2899.6286666666665,2869.668222222222
2018-07-21,2883.81,2898.5393333333336,2871.0665555555556
2018-07-22,2883.81,2896.5056666666665,2872.4648888888887
2018-07-23,2883.81,2895.3586666666665,2873.402222222222
2018-07-24,2897.73,2894.6756666666665,2874.6523333333334
2018-07-25,2898.36,2894.0136666666663,2875.519777777778
2018-07-26,2882.84,2892.519333333333,2876.297666666667
2018-07-27,2886.21,2891.2563333333333,2877.1857777777777
2018-07-28,2880.79,2889.4523333333336,2878.0136666666667
2018-07-29,2880.79,2887.309,2878.8415555555553
2018-07-30,2880.79,2885.642,2879.629
2018-07-31,2875.72,2883.8059999999996,2880.360111111111
2018-08-01,2886.8,2882.339333333333,2880.969111111111
2018-08-02,2892.62,2881.0666666666666,2881.355444444445
2018-08-03,2904.9,2880.9023333333334,2882.038666666667
2018-08-04,2898.99,2880.5409999999997,2882.6562222222224
2018-08-05,2898.99,2880.989666666667,2883.2737777777775
2018-08-06,2898.99,2882.0246666666667,2884.1825555555556
2018-08-07,2898.86,2883.0553333333332,2884.5476666666664
2018-08-08,2898.86,2884.0860000000002,2884.984888888889
2018-08-09,2908.9,2885.013,2885.9463333333333
2018-08-10,2919.44,2886.5736666666667,2887.0062222222223
2018-08-11,2940.95,2888.602,2888.305111111111
2018-08-12,2940.95,2890.566333333333,2889.604
2018-08-13,2940.95,2893.2079999999996,2890.902888888889
2018-08-14,2983.93,2897.2823333333336,2891.948
2018-08-15,3002.66,2901.981,2893.473444444445
2018-08-16,3046.76,2907.9076666666665,2895.257111111111
2018-08-17,3019.55,2912.616666666667,2896.3002222222226
2018-08-18,3024.02,2917.519666666667,2897.393
2018-08-19,3024.02,2922.193333333333,2898.485777777778
2018-08-20,3024.02,2926.8669999999997,2899.893
2018-08-21,3024.02,2931.5406666666668,2901.8107777777777
2018-08-22,2990.78,2935.1063333333336,2903.2278888888886
2018-08-23,2965.45,2937.3636666666666,2904.364888888889
2018-08-24,2980.64,2940.1063333333336,2905.403555555555
2018-08-25,2958.45,2942.626666666666,2906.1956666666665
2018-08-26,2958.45,2945.0346666666665,2906.987777777778
2018-08-27,2958.45,2947.6233333333334,2907.7798888888888
2018-08-28,2934.31,2949.4073333333336,2908.2297777777776
2018-08-29,2966.0,2952.247666666667,2909.192888888889
2018-08-30,2999.57,2956.3759999999997,2910.4178888888887
2018-08-31,3027.39,2961.0623333333333,2912.1864444444445
2018-09-01,3053.14,2966.413,2914.2411111111114
2018-09-02,3053.14,2971.354333333333,2916.295777777778
2018-09-03,3053.14,2976.4926666666665,2918.3504444444447
2018-09-04,3053.14,2981.631,2920.436777777778
2018-09-05,3088.47,2987.9469999999997,2923.326222222222
2018-09-06,3100.37,2994.6639999999998,2926.266111111111
2018-09-07,3089.47,3001.0176666666666,2928.8624444444445
2018-09-08,3070.15,3006.3926666666666,2931.2441111111107
2018-09-09,3070.15,3011.416333333333,2933.625777777778
2018-09-10,3070.15,3015.723,2936.0074444444444
2018-09-11,3069.49,3020.0076666666664,2938.367222222222
2018-09-12,3087.73,3024.9003333333335,2940.9067777777777
2018-09-13,3055.01,3027.2696666666666,2943.0759999999996
2018-09-14,3019.38,3027.8269999999998,2944.5128888888885
2018-09-15,3026.05,3027.1366666666668,2946.0238888888894
2018-09-16,3026.05,3027.353333333333,2947.534888888889
2018-09-17,3026.05,3027.421,2948.7227777777775
2018-09-18,3013.38,3027.0663333333337,2949.6294444444447
2018-09-19,3007.03,3026.5,2950.6354444444446
2018-09-20,3018.63,3026.3203333333336,2951.4555555555557
2018-09-21,3014.18,3027.1003333333333,2952.5217777777775
2018-09-22,3006.96,3028.484,2953.507777777778
2018-09-23,3006.96,3029.3613333333333,2954.4937777777777
2018-09-24,3006.96,3030.9783333333335,2955.3747777777776
2018-09-25,2991.9,3032.0933333333332,2956.1281111111116
2018-09-26,3001.88,3033.5409999999997,2956.8722222222223
2018-09-27,3000.14,3035.735333333333,2957.4838888888894
2018-09-28,2989.58,3036.521333333333,2958.1369999999997
2018-09-29,2972.18,3035.608333333333,2958.596777777778
2018-09-30,2972.18,3033.7680000000005,2959.056555555556
2018-10-01,2972.18,3031.0693333333334,2959.5163333333335
2018-10-02,2993.74,3029.089333333334,2960.4486666666667
2018-10-03,3005.5,3027.5013333333336,2961.5116666666663
2018-10-04,3012.65,3026.1516666666666,2962.9241111111114
2018-10-05,3028.16,3024.1413333333335,2964.7043333333336
2018-10-06,3031.31,3021.839333333333,2966.5195555555556
2018-10-07,3031.31,3019.9006666666664,2968.3347777777776
2018-10-08,3031.31,3018.6059999999998,2970.0038888888885
2018-10-09,3031.31,3017.3113333333336,2971.767111111111
2018-10-10,3057.55,3016.891333333333,2973.7387777777776
2018-10-11,3090.3,3017.585,2976.0530000000003
2018-10-12,3087.34,3017.572,2978.560111111111
2018-10-13,3088.78,3018.697666666667,2981.083222222223
2018-10-14,3088.78,3021.011,2983.6063333333336
2018-10-15,3088.78,3023.102,2986.048777777778
2018-10-16,3088.78,3025.193,2988.387666666667
2018-10-17,3055.93,3026.189,2990.376555555555
2018-10-18,3056.37,3027.6220000000003,2992.2938888888884
2018-10-19,3088.47,3030.336666666667,2994.567888888889
2018-10-20,3079.88,3032.378333333333,2996.7464444444445
2018-10-21,3079.88,3034.5683333333336,2998.925
2018-10-22,3079.88,3036.9990000000003,3000.948888888889
2018-10-23,3087.58,3039.6863333333336,3003.0513333333333
2018-10-24,3110.2,3043.1276666666668,3005.577555555555
2018-10-25,3149.7,3048.387666666667,3008.5052222222225
2018-10-26,3167.18,3053.8976666666663,3011.6873333333333
2018-10-27,3185.26,3060.0683333333336,3015.0703333333336
2018-10-28,3185.26,3066.591,3018.4533333333334
2018-10-29,3185.26,3073.6936666666666,3021.892666666667
2018-10-30,3188.69,3080.910666666666,3025.2470000000003
2018-10-31,3202.44,3088.5860000000002,3028.6894444444442
2018-11-01,3219.85,3096.123,3032.188888888889
2018-11-02,3193.8,3102.3996666666667,3035.4645555555553
2018-11-03,3177.57,3107.897,3038.559888888889
2018-11-04,3177.57,3112.8773333333334,3041.6552222222226
2018-11-05,3177.57,3117.7526666666668,3044.752
2018-11-06,3177.57,3122.628,3047.8487777777777
2018-11-07,3154.55,3126.736,3050.578222222223
2018-11-08,3140.25,3130.3673333333336,3053.031666666667
2018-11-09,3145.39,3133.295333333334,3055.3032222222228
2018-11-10,3176.89,3136.181666666667,3057.9247777777778
2018-11-11,3176.89,3139.1666666666665,3060.546333333333
2018-11-12,3176.89,3142.103666666667,3062.6903333333335
2018-11-13,3176.89,3145.0406666666668,3064.6262222222226
2018-11-14,3197.2,3148.654666666667,3066.297777777778
2018-11-15,3194.7,3152.1853333333333,3068.243888888889
2018-11-16,3198.29,3156.930666666667,3070.1802222222227
2018-11-17,3173.59,3160.838,3071.842111111111
2018-11-18,3173.59,3163.675333333333,3073.5040000000004
2018-11-19,3173.59,3166.799,3075.1658888888887
2018-11-20,3178.81,3170.0966666666664,3077.2551111111106
2018-11-21,3189.51,3173.7509999999997,3079.744666666667
2018-11-22,3196.26,3177.3736666666664,3082.1404444444447
2018-11-23,3196.26,3180.2423333333336,3084.782777777778
2018-11-24,3223.95,3182.7173333333335,3087.7327777777778
2018-11-25,3223.95,3184.6096666666667,3090.682777777777
2018-11-26,3223.95,3185.8993333333333,3093.901
2018-11-27,3240.65,3187.7456666666667,3096.9526666666666
2018-11-28,3250.56,3189.9223333333334,3099.7414444444444
2018-11-29,3274.47,3192.781666666667,3102.4867777777777
2018-11-30,3240.02,3194.0343333333335,3104.563222222222
2018-12-01,3235.27,3194.548333333333,3106.586888888889
2018-12-02,3235.27,3195.9306666666666,3108.610555555555
2018-12-03,3235.27,3197.854,3110.6342222222224
2018-12-04,3196.15,3198.4733333333334,3111.8306666666667
2018-12-05,3174.11,3198.358,3112.65
2018-12-06,3162.29,3197.8486666666663,3113.4591111111113
2018-12-07,3187.86,3198.959,3114.767
2018-12-08,3153.29,3199.3936666666664,3115.6907777777774
2018-12-09,3153.29,3199.6569999999997,3116.6145555555554
2018-12-10,3153.29,3198.8703333333333,3117.5456666666673
2018-12-11,3176.12,3198.8446666666664,3118.527777777778
2018-12-12,3184.7,3199.105,3119.9687777777776
2018-12-13,3169.36,3198.854,3121.6352222222226
2018-12-14,3178.4,3198.2273333333333,3123.3279999999995
2018-12-15,3196.3,3198.2806666666665,3125.2196666666664
2018-12-16,3196.3,3198.214333333334,3127.1113333333337
2018-12-17,3196.3,3198.9713333333334,3129.143777777778
2018-12-18,3188.66,3199.4736666666668,3131.161888888889
2018-12-19,3198.45,3200.3023333333335,3133.159888888889
2018-12-20,3216.55,3201.560333333334,3135.4084444444447
2018-12-21,3246.86,3203.472,3138.0740000000005
2018-12-22,3285.34,3206.4413333333337,3141.167111111111
2018-12-23,3285.34,3209.410666666666,3144.2602222222226
2018-12-24,3285.34,3211.457,3147.5206666666663
2018-12-25,3285.51,3213.509,3150.672111111111
2018-12-26,3285.51,3215.561,3153.842888888889
2018-12-27,3289.69,3217.1956666666665,3157.177444444445
